epoch,global_steps,total_n_traj,train_ep_return,actor_alpha,actor_entropy,actor_loss,actor_mu,actor_mu:max,actor_mu:min,actor_mu:std,actor_std,actor_std:max,actor_std:min,actor_std:std,actor_v_elbo,actor_v_elbo:max,actor_v_elbo:min,actor_v_elbo:std,critic_loss,critic_q1,critic_q1:max,critic_q1:min,critic_q1:std,critic_q2,critic_q2:max,critic_q2:min,critic_q2:std,eval_ep_return,eval_epoch
769.0,770000.0,770.0,8859.51953125,0.227164626121521,-5.834222316741943,-635.6328125,-0.06539202481508255,3.5609395503997803,-3.9369592666625977,1.4088870286941528,0.4268101751804352,0.8686069250106812,0.03286954388022423,0.13114070892333984,635.6704711914062,727.9109497070312,31.323007583618164,145.48336791992188,23.513145446777344,652.6839599609375,732.7594604492188,53.850704193115234,114.12175750732422,652.7162475585938,730.19189453125,55.93675994873047,113.9574966430664,,
770.0,771000.0,771.0,8761.37109375,0.227890744805336,-6.416452884674072,-640.2453002929688,-0.051095958799123764,3.680624485015869,-2.8576316833496094,1.4348396062850952,0.42939066886901855,0.9018437266349792,0.032876502722501755,0.13560442626476288,640.150390625,726.8019409179688,-7.366910457611084,139.4508056640625,16.99481201171875,644.4414672851562,731.9480590820312,55.489990234375,128.31875610351562,644.4100341796875,733.290771484375,53.466835021972656,128.40530395507812,9413.6708984375,770.0
771.0,772000.0,772.0,8666.9404296875,0.22933077812194824,-5.826099872589111,-631.3939819335938,-0.0029915235936641693,4.560516357421875,-3.181941509246826,1.427778959274292,0.4336952269077301,1.5919047594070435,0.029558392241597176,0.14170092344284058,631.433837890625,728.7105102539062,55.08856964111328,152.14276123046875,14.716585159301758,648.7601928710938,728.0912475585938,53.858726501464844,117.2360610961914,649.2940063476562,730.3230590820312,55.81341552734375,117.15718841552734,,
772.0,773000.0,773.0,8688.935546875,0.22784632444381714,-6.106493949890137,-636.143798828125,-0.048768118023872375,3.0459976196289062,-2.953219413757324,1.423214077949524,0.4259131848812103,0.9504229426383972,0.03406279534101486,0.12907427549362183,636.1195068359375,727.730712890625,55.92669677734375,138.4418182373047,12.715444564819336,637.3082885742188,730.2572021484375,-7.8967485427856445,146.1492919921875,637.2185668945312,730.8125610351562,-6.457284450531006,146.1249237060547,,
773.0,774000.0,774.0,8784.771484375,0.22959379851818085,-5.703423500061035,-632.64404296875,-0.0739552304148674,2.984849452972412,-2.8003554344177246,1.3893401622772217,0.4303015172481537,0.9843303561210632,0.03358384594321251,0.13327693939208984,632.712158203125,730.2794799804688,26.411466598510742,148.7276153564453,14.297401428222656,642.7642211914062,731.8387451171875,-0.8177052736282349,127.2612075805664,642.88037109375,733.5538330078125,-3.3999593257904053,127.37602996826172,,
774.0,775000.0,775.0,8618.38671875,0.2245689332485199,-5.876011848449707,-630.1422119140625,-0.05832015350461006,3.1091041564941406,-3.12353253364563,1.4107555150985718,0.43437811732292175,1.2064495086669922,0.03347969055175781,0.13482047617435455,630.1700439453125,727.5653076171875,56.606101989746094,153.15658569335938,17.621360778808594,640.6921997070312,732.5137939453125,23.692852020263672,138.9368896484375,640.7728881835938,734.1428833007812,24.17423439025879,139.12843322753906,,
775.0,776000.0,776.0,8756.9091796875,0.22648823261260986,-5.859190464019775,-642.203369140625,0.012625719420611858,3.0374133586883545,-2.916186571121216,1.414225459098816,0.4231068193912506,0.8786566853523254,0.03076539747416973,0.131741464138031,642.2352294921875,726.0240478515625,26.819469451904297,134.42283630371094,14.46904468536377,640.5840454101562,735.5452880859375,53.493690490722656,133.35418701171875,640.6622314453125,732.2677612304688,55.43093490600586,133.3609161376953,,
776.0,777000.0,777.0,8612.1240234375,0.22653526067733765,-6.231546401977539,-645.2406616210938,0.0005401658709160984,3.675297260284424,-3.252525806427002,1.44635009765625,0.42989838123321533,1.174274206161499,0.032875608652830124,0.1304624378681183,645.1882934570312,729.4074096679688,23.048086166381836,132.99363708496094,19.78130340576172,642.437255859375,735.9898681640625,54.52622604370117,137.20260620117188,642.33349609375,734.4976806640625,54.91107940673828,137.06207275390625,,
777.0,778000.0,778.0,8521.8681640625,0.22521385550498962,-6.082546710968018,-644.7138061523438,-0.040804166346788406,3.4010772705078125,-3.7614083290100098,1.4522323608398438,0.4374511241912842,1.017012596130371,0.03423834964632988,0.13277170062065125,644.6951904296875,729.7434692382812,-5.077531814575195,127.21360778808594,15.142884254455566,637.6410522460938,742.4671020507812,54.31853485107422,147.54351806640625,637.6904296875,741.6594848632812,53.426902770996094,147.80462646484375,,
778.0,779000.0,779.0,8733.5966796875,0.2234342247247696,-5.898129940032959,-649.9822387695312,-0.08362725377082825,3.137908935546875,-3.5293877124786377,1.4120179414749146,0.42336341738700867,1.006690263748169,0.03477220982313156,0.1272089034318924,650.0050048828125,731.4224853515625,54.71178436279297,122.9437255859375,14.654958724975586,636.0354614257812,732.2854614257812,54.60102462768555,142.03619384765625,636.1817626953125,732.4609985351562,55.47030258178711,141.6572265625,,
779.0,780000.0,780.0,8643.34375,0.22598564624786377,-6.171822547912598,-638.4420166015625,-0.07932832837104797,3.057543992996216,-3.6952359676361084,1.4303107261657715,0.4307383596897125,0.8441317081451416,0.033786673098802567,0.12873388826847076,638.4031982421875,730.78564453125,51.68937301635742,138.2794189453125,20.890504837036133,630.662109375,730.004638671875,-5.586819171905518,162.25933837890625,630.185791015625,729.57080078125,-8.65517520904541,162.2215118408203,,
780.0,781000.0,781.0,8949.0625,0.22670669853687286,-6.0941691398620605,-642.7027587890625,-0.06426119804382324,3.9836623668670654,-3.3873226642608643,1.4404653310775757,0.42708873748779297,0.8360668420791626,0.03342451527714729,0.12879525125026703,642.681396484375,734.0430908203125,55.765098571777344,127.15682220458984,15.605046272277832,638.2349243164062,736.2249145507812,54.52639389038086,151.97967529296875,637.8666381835938,735.3897705078125,51.74087905883789,152.15118408203125,9007.234375,780.0
781.0,782000.0,782.0,8825.6796875,0.22473055124282837,-5.76230525970459,-631.3128051757812,-0.02325168251991272,3.2557578086853027,-2.7487432956695557,1.4205032587051392,0.42900189757347107,0.887444019317627,0.033564452081918716,0.13354000449180603,631.3662719726562,729.6198120117188,23.80910873413086,150.23377990722656,18.647842407226562,633.302001953125,733.6665649414062,52.4142951965332,156.8638458251953,632.73681640625,731.7469482421875,51.71149444580078,156.760986328125,,
782.0,783000.0,783.0,8859.619140625,0.2262275516986847,-6.0614213943481445,-635.113525390625,-0.021010898053646088,4.018884658813477,-3.1896932125091553,1.4210995435714722,0.42870160937309265,0.9396084547042847,0.03257979452610016,0.13516388833522797,635.099609375,730.2369995117188,53.68951416015625,148.69139099121094,13.362516403198242,634.2210693359375,733.6458740234375,53.309452056884766,151.28375244140625,634.4244995117188,734.250244140625,54.78860092163086,151.10092163085938,,
783.0,784000.0,784.0,8686.208984375,0.22634419798851013,-5.726630210876465,-642.0653076171875,-0.09258196502923965,4.086435317993164,-3.221449375152588,1.408154845237732,0.4230746924877167,0.9544870257377625,0.034911949187517166,0.1316947340965271,642.127197265625,732.192138671875,54.86570739746094,131.90162658691406,16.823753356933594,649.549560546875,736.5211791992188,54.09785842895508,119.83601379394531,649.5315551757812,737.4651489257812,53.024662017822266,119.76001739501953,,
784.0,785000.0,785.0,8784.9296875,0.22894862294197083,-6.076467514038086,-637.4335327148438,-0.07215848565101624,2.9312222003936768,-3.1449007987976074,1.4260773658752441,0.433115154504776,0.899493396282196,0.033144135028123856,0.1338425576686859,637.4159545898438,732.8049926757812,55.4460334777832,145.36514282226562,20.51172637939453,653.4603881835938,736.1884155273438,55.26644515991211,114.7636489868164,653.13623046875,734.3499755859375,55.324031829833984,114.82775115966797,,
785.0,786000.0,786.0,8654.5205078125,0.2251252979040146,-6.157951831817627,-641.552001953125,-0.00022582460951525718,3.763563632965088,-2.960078001022339,1.4317197799682617,0.42781123518943787,0.9989838004112244,0.0317612960934639,0.1375662088394165,641.5164794921875,731.8544311523438,54.9980583190918,139.9440460205078,32.778682708740234,637.3404541015625,744.92041015625,56.86360168457031,145.6735076904297,637.5881958007812,744.9969482421875,55.057106018066406,145.89141845703125,,
786.0,787000.0,787.0,8785.6865234375,0.22582262754440308,-6.214289665222168,-636.67919921875,-0.06677040457725525,3.2349002361297607,-3.101729393005371,1.4546462297439575,0.43599775433540344,1.020567536354065,0.03542140871286392,0.1313491314649582,636.6307983398438,732.2706298828125,-4.461889266967773,143.01483154296875,18.83220672607422,639.0823974609375,737.165771484375,33.708003997802734,141.1235809326172,638.7939453125,735.8917846679688,30.880468368530273,141.44337463378906,,
787.0,788000.0,788.0,8723.244140625,0.22604340314865112,-6.311480522155762,-642.3766479492188,-0.07134561985731125,3.8857834339141846,-3.144782543182373,1.4395917654037476,0.43095842003822327,0.8755673766136169,0.03206738829612732,0.13536065816879272,642.3062744140625,731.6958618164062,27.006277084350586,146.05255126953125,17.476558685302734,642.549560546875,736.9212036132812,55.7603645324707,142.2194366455078,643.1062622070312,737.9265747070312,56.120975494384766,142.3055419921875,,
788.0,789000.0,789.0,8793.83203125,0.2268877923488617,-5.9850921630859375,-645.7243041992188,-0.05642851069569588,3.4614202976226807,-3.0392956733703613,1.4350314140319824,0.42933765053749084,1.1281920671463013,0.02871309034526348,0.1316642463207245,645.7276000976562,739.087646484375,-0.7377661466598511,131.48382568359375,13.837369918823242,646.7017211914062,739.438720703125,1.0105153322219849,132.16500854492188,646.76123046875,738.1904907226562,0.14520490169525146,132.31784057617188,,
789.0,790000.0,790.0,8827.609375,0.22651055455207825,-5.904180526733398,-648.9105224609375,-0.04024944454431534,3.6608095169067383,-3.010063648223877,1.426643967628479,0.42187047004699707,1.098220944404602,0.03387224301695824,0.1311049908399582,648.93212890625,736.8027954101562,1.7364916801452637,126.95597076416016,19.70052719116211,633.9427490234375,736.5436401367188,55.1236686706543,154.54234313964844,634.1625366210938,735.3253173828125,53.983089447021484,154.54531860351562,,
790.0,791000.0,791.0,8690.96875,0.22774730622768402,-5.710869789123535,-637.7971801757812,0.023223400115966797,3.0659217834472656,-2.7522029876708984,1.3874998092651367,0.428301066160202,1.1301233768463135,0.03501676768064499,0.13735802471637726,637.8630981445312,733.296875,-5.1640400886535645,141.79257202148438,14.864250183105469,642.7123413085938,735.4739379882812,-3.543107032775879,143.9562530517578,642.689208984375,734.4515380859375,-2.509504795074463,144.06593322753906,9364.1533203125,790.0
791.0,792000.0,792.0,8864.0009765625,0.22679661214351654,-5.856828689575195,-646.230712890625,-0.0647554025053978,4.058311939239502,-3.0327160358428955,1.4197596311569214,0.4264138638973236,0.8771341443061829,0.03437947481870651,0.12863564491271973,646.26318359375,740.803955078125,34.554195404052734,132.70982360839844,21.863372802734375,635.768798828125,738.174560546875,-5.030477046966553,152.641845703125,635.729736328125,739.6021118164062,-4.231246471405029,152.59173583984375,,
792.0,793000.0,793.0,8810.908203125,0.22691811621189117,-6.373088836669922,-649.9974975585938,-0.04622548446059227,4.064988136291504,-3.1325860023498535,1.4652642011642456,0.4276752471923828,0.8479389548301697,0.033438049256801605,0.127756729722023,649.9129028320312,737.4847412109375,55.38792037963867,124.17068481445312,15.767929077148438,651.0328979492188,739.6286010742188,54.90483474731445,123.75969696044922,651.5205078125,739.2922973632812,53.185699462890625,123.8758316040039,,
793.0,794000.0,794.0,8612.9287109375,0.22769689559936523,-6.236128807067871,-645.6001586914062,-0.07495998591184616,3.2126729488372803,-3.028536558151245,1.4235718250274658,0.42842674255371094,1.2158453464508057,0.03335045278072357,0.1340661495923996,645.5464477539062,736.5985717773438,54.78588104248047,138.1593475341797,19.500032424926758,649.8261108398438,739.4335327148438,56.5331916809082,136.1954803466797,650.1671142578125,740.210693359375,56.05570602416992,136.312744140625,,
794.0,795000.0,795.0,8795.5126953125,0.23060496151447296,-6.242363452911377,-645.9913330078125,-0.11147906631231308,4.037980079650879,-4.122884273529053,1.442415475845337,0.43042245507240295,1.0598106384277344,0.03277679160237312,0.1291688233613968,645.9354248046875,738.3035278320312,11.314461708068848,126.01683044433594,17.754886627197266,645.6900024414062,737.8306884765625,54.99641799926758,131.6328582763672,645.5197143554688,737.1168823242188,55.052764892578125,131.62832641601562,,
795.0,796000.0,796.0,8829.2861328125,0.22789572179317474,-6.044787406921387,-640.9479370117188,-0.0423869788646698,3.548739433288574,-3.3343300819396973,1.42999267578125,0.4299207925796509,1.015194058418274,0.03226252645254135,0.1346239149570465,640.937744140625,736.4922485351562,-5.844149112701416,141.53732299804688,16.724294662475586,638.811767578125,738.2877197265625,-4.123131275177002,146.4366912841797,638.6110229492188,737.8155517578125,-1.5939197540283203,146.25588989257812,,
796.0,797000.0,797.0,8761.91015625,0.22915798425674438,-6.240140438079834,-649.1303100585938,-0.07389874011278152,2.9554457664489746,-3.0191307067871094,1.4519867897033691,0.43056154251098633,2.3932242393493652,0.03308083117008209,0.13261990249156952,649.0753173828125,735.8477783203125,32.31350326538086,123.74884033203125,19.522327423095703,646.5296630859375,736.052490234375,0.5983954668045044,136.56500244140625,646.94091796875,735.1627807617188,-1.7091748714447021,136.6521759033203,,
797.0,798000.0,798.0,8876.7509765625,0.22925414144992828,-6.049651622772217,-638.9814453125,-0.028568429872393608,3.0728952884674072,-2.836717367172241,1.4295488595962524,0.4305119514465332,1.064012050628662,0.03244313597679138,0.13190405070781708,638.9700927734375,739.0499877929688,56.02596664428711,151.4300994873047,15.872194290161133,648.8425903320312,741.3185424804688,54.31665802001953,137.3635711669922,648.4319458007812,741.0231323242188,54.68806457519531,137.15992736816406,,
798.0,799000.0,799.0,8667.1015625,0.22984066605567932,-6.2125701904296875,-635.6978149414062,-0.03079637885093689,4.218298435211182,-3.771557569503784,1.4330120086669922,0.43130549788475037,1.0055240392684937,0.03443237766623497,0.13349436223506927,635.6489868164062,735.214599609375,53.40945053100586,147.89828491210938,21.747642517089844,653.9273681640625,739.1141967773438,54.4106559753418,123.02359771728516,653.6570434570312,738.4805908203125,53.18278884887695,122.95088195800781,,
799.0,800000.0,800.0,8677.37109375,0.22675848007202148,-6.103244781494141,-642.2960205078125,-0.06882631033658981,4.2999467849731445,-3.5610220432281494,1.4473087787628174,0.4315098524093628,1.0380446910858154,0.03358575329184532,0.13310007750988007,642.2726440429688,737.48828125,1.3390932083129883,147.0631561279297,20.777511596679688,641.5448608398438,741.916748046875,-3.1394457817077637,151.5614776611328,641.4065551757812,743.08984375,-7.550492286682129,151.8491973876953,,
800.0,801000.0,801.0,8705.16796875,0.22894270718097687,-5.651790618896484,-643.6524047851562,-0.027094798162579536,3.862921953201294,-3.0881011486053467,1.398269534111023,0.4234869182109833,1.1162447929382324,0.03612948954105377,0.13381020724773407,643.7319946289062,743.9844360351562,-7.964486122131348,137.31993103027344,20.623905181884766,632.9759521484375,739.567626953125,55.39075469970703,150.87098693847656,632.4996948242188,739.2357788085938,54.68452453613281,150.66323852539062,9245.8310546875,800.0
801.0,802000.0,802.0,8747.779296875,0.22943663597106934,-5.874314785003662,-640.105712890625,-0.06750098615884781,4.745811939239502,-3.1878461837768555,1.4184491634368896,0.4363875091075897,1.2483633756637573,0.034806981682777405,0.13333208858966827,640.1344604492188,734.97900390625,56.41463088989258,148.36911010742188,27.344831466674805,642.6720581054688,740.9998168945312,-1.1556007862091064,146.19398498535156,642.4949340820312,741.0452880859375,-2.2815334796905518,146.2325897216797,,
802.0,803000.0,803.0,8617.5234375,0.227742001414299,-5.8489580154418945,-643.1429443359375,-0.052921537309885025,3.0102081298828125,-2.982891321182251,1.423999309539795,0.4351174533367157,0.8972284197807312,0.03219624608755112,0.1324995458126068,643.1773681640625,735.0494995117188,55.291690826416016,142.07366943359375,17.854677200317383,643.1913452148438,738.3618774414062,54.60454559326172,138.97035217285156,643.4680786132812,739.3921508789062,55.59331512451172,138.771240234375,,
803.0,804000.0,804.0,8719.001953125,0.22787779569625854,-6.025712966918945,-637.7760620117188,-0.038670796900987625,3.0592644214630127,-2.968557119369507,1.4083099365234375,0.424608439207077,1.029402732849121,0.03225550800561905,0.13574260473251343,637.7702026367188,739.5245971679688,53.91192626953125,145.8618927001953,18.25066375732422,632.1430053710938,738.3934936523438,-2.3827176094055176,160.923828125,632.226318359375,739.2745361328125,-2.2160325050354004,160.82530212402344,,
804.0,805000.0,805.0,8646.5751953125,0.22955621778964996,-6.358443260192871,-657.8772583007812,-0.007851964794099331,3.324568748474121,-3.974174737930298,1.4365068674087524,0.4176996648311615,1.0616520643234253,0.03346754610538483,0.12957480549812317,657.794921875,732.686279296875,59.024513244628906,109.8183364868164,14.418153762817383,657.4857177734375,736.0770874023438,55.15468215942383,110.17012786865234,657.4854736328125,734.6495361328125,53.90578842163086,110.40534973144531,,
805.0,806000.0,806.0,8754.958984375,0.23075421154499054,-6.21069860458374,-649.8823852539062,-0.06482917815446854,3.0946314334869385,-2.8834023475646973,1.4305593967437744,0.4278831481933594,0.8836830854415894,0.032768089324235916,0.13395769894123077,649.833740234375,747.2330322265625,58.13629150390625,129.90921020507812,16.587862014770508,651.44580078125,743.0087280273438,56.91111755371094,141.61639404296875,651.257080078125,742.9942016601562,53.59660339355469,141.67153930664062,,
806.0,807000.0,807.0,8750.58203125,0.23231130838394165,-6.037818431854248,-648.505126953125,-0.025164803490042686,3.5875446796417236,-3.619830846786499,1.4225211143493652,0.4226263463497162,1.3057796955108643,0.033775780349969864,0.1332506388425827,648.496337890625,741.0416259765625,56.076210021972656,131.12118530273438,13.900477409362793,655.066650390625,742.1082153320312,-4.126917839050293,127.6658706665039,655.1292724609375,743.62939453125,-0.9584619998931885,127.54624938964844,,
807.0,808000.0,808.0,8585.0068359375,0.23062030971050262,-6.227839946746826,-654.555908203125,-0.07672050595283508,3.577484130859375,-3.583449363708496,1.4569658041000366,0.4311091899871826,1.2287299633026123,0.03648129850625992,0.1302342414855957,654.5033569335938,740.1110229492188,55.7014045715332,119.5203628540039,15.80819320678711,645.8287353515625,742.0130004882812,56.635292053222656,146.1119842529297,645.7753295898438,740.77294921875,54.851871490478516,145.98231506347656,,
808.0,809000.0,809.0,8750.328125,0.2330959141254425,-5.629528999328613,-644.9373168945312,-0.008412291295826435,2.914787530899048,-3.107074022293091,1.3977442979812622,0.422148197889328,0.8516754508018494,0.033460795879364014,0.12970714271068573,645.0236206054688,737.1660766601562,54.724098205566406,135.96087646484375,21.54114532470703,647.6673583984375,740.7263793945312,56.30752944946289,139.22023010253906,647.8897094726562,740.0621948242188,55.21186828613281,139.53863525390625,,
809.0,810000.0,810.0,8462.7060546875,0.23123051226139069,-5.956202983856201,-644.5205078125,-0.06649458408355713,5.308053016662598,-3.3927652835845947,1.4185693264007568,0.43276819586753845,1.1924569606781006,0.035505350679159164,0.1332796961069107,644.5306396484375,739.98193359375,58.58201217651367,134.85948181152344,22.576345443725586,656.3795166015625,736.3302612304688,57.452152252197266,112.14262390136719,655.68896484375,735.6841430664062,55.582950592041016,112.15656280517578,,
810.0,811000.0,811.0,8735.392578125,0.2327127903699875,-6.061479091644287,-648.4840698242188,-0.03954656422138214,4.450943470001221,-3.506103038787842,1.429957389831543,0.4315904676914215,0.9152433276176453,0.0337425172328949,0.13117319345474243,648.4697265625,740.8867797851562,57.084808349609375,134.1180877685547,19.329681396484375,651.3350219726562,745.97021484375,27.912195205688477,130.09210205078125,651.3019409179688,746.332275390625,28.839866638183594,129.96669006347656,9124.419921875,810.0
811.0,812000.0,812.0,8643.1220703125,0.23190951347351074,-6.131528854370117,-656.0626831054688,-0.01858830824494362,4.10548734664917,-2.9320626258850098,1.4466651678085327,0.4255870580673218,0.8939164280891418,0.03155059367418289,0.127852663397789,656.0322265625,745.3159790039062,58.5055046081543,126.10387420654297,17.68303680419922,651.6259765625,740.0158081054688,-0.48118722438812256,127.42858123779297,651.4781494140625,738.8727416992188,-0.39104974269866943,127.54973602294922,,
812.0,813000.0,813.0,8735.4482421875,0.2352551966905594,-6.222560405731201,-657.0702514648438,-0.0422232449054718,4.1806721687316895,-3.197856903076172,1.4434794187545776,0.42859330773353577,0.946311891078949,0.03632991388440132,0.12716807425022125,657.0178833007812,742.0044555664062,35.246639251708984,117.96730041503906,15.089645385742188,656.0914916992188,739.8045654296875,56.06150436401367,125.52434539794922,656.02197265625,740.5492553710938,55.42780303955078,125.48915100097656,,
813.0,814000.0,814.0,8782.2275390625,0.23455505073070526,-6.083165168762207,-657.052490234375,0.013294023461639881,3.2607438564300537,-3.628227949142456,1.425000548362732,0.4209955036640167,1.1128491163253784,0.03612818196415901,0.1316470056772232,657.032958984375,739.3104858398438,58.207252502441406,111.54879760742188,18.01639175415039,656.2142944335938,742.8319091796875,34.69149398803711,131.2688751220703,655.8922119140625,741.8461303710938,31.759862899780273,131.32460021972656,,
814.0,815000.0,815.0,8612.31640625,0.23894865810871124,-6.244978904724121,-642.2044067382812,-0.06342639774084091,2.998879909515381,-3.1473445892333984,1.450843095779419,0.43923696875572205,0.9600198864936829,0.03400307521224022,0.12947021424770355,642.1458740234375,736.3693237304688,31.980579376220703,145.37765502929688,26.37737274169922,661.18115234375,744.5106201171875,58.52060317993164,115.15786743164062,661.230712890625,744.0562133789062,58.45423126220703,115.25554656982422,,
815.0,816000.0,816.0,8730.892578125,0.23723278939723969,-5.726934909820557,-649.3414306640625,-0.016457147896289825,2.9370882511138916,-3.327018976211548,1.4204151630401611,0.432079941034317,0.9341095685958862,0.03246365115046501,0.1322418451309204,649.40625,743.5243530273438,35.4157600402832,132.0607452392578,18.692174911499023,648.11767578125,739.0755004882812,58.366371154785156,138.7650146484375,648.0800170898438,738.58251953125,56.79911804199219,138.630615234375,,
816.0,817000.0,817.0,8677.1796875,0.2365959733724594,-6.016273498535156,-654.3878173828125,-0.07126329094171524,3.08249831199646,-3.3149707317352295,1.4348864555358887,0.4283972978591919,0.9366063475608826,0.03621913492679596,0.1206926554441452,654.3839721679688,737.0104370117188,60.829288482666016,117.87249755859375,15.224166870117188,655.106201171875,743.9208984375,28.191204071044922,126.55986785888672,654.810302734375,743.1845092773438,39.3614387512207,126.38604736328125,,
817.0,818000.0,818.0,8572.052734375,0.23837688565254211,-6.29572868347168,-652.0812377929688,0.011062748730182648,3.6866133213043213,-3.1099679470062256,1.4314156770706177,0.42992809414863586,1.6336009502410889,0.03211260586977005,0.1347770243883133,652.0107421875,737.9149169921875,-3.535574436187744,129.60150146484375,26.70985984802246,656.498291015625,748.4508056640625,0.383276104927063,119.4537582397461,656.934326171875,748.8383178710938,-3.434390068054199,119.46604919433594,,
818.0,819000.0,819.0,8749.291015625,0.23878033459186554,-5.903586387634277,-651.6467895507812,-0.06195862963795662,3.1928722858428955,-3.262791395187378,1.4110803604125977,0.4306134283542633,1.000393271446228,0.032603271305561066,0.13561533391475677,651.6697387695312,741.13330078125,59.936771392822266,131.61778259277344,18.00214385986328,662.8536376953125,742.2952270507812,60.55360412597656,110.24188232421875,662.934326171875,741.969970703125,58.34739685058594,110.31134033203125,,
819.0,820000.0,820.0,8707.4208984375,0.23549611866474152,-5.828975677490234,-650.04345703125,-0.08973228931427002,3.024341583251953,-3.191441297531128,1.4104108810424805,0.43263545632362366,1.0617461204528809,0.03542046248912811,0.1340690702199936,650.0838012695312,744.1793823242188,-5.718474864959717,132.0908203125,23.09294319152832,652.666259765625,740.79150390625,-2.7809371948242188,128.62521362304688,652.7607421875,740.4314575195312,-6.43715763092041,128.5077362060547,,
820.0,821000.0,821.0,8723.7060546875,0.23637214303016663,-6.3834123611450195,-664.3370971679688,-0.07367420196533203,3.761488914489746,-3.3166134357452393,1.4387468099594116,0.4227890074253082,1.1000986099243164,0.034307826310396194,0.12686963379383087,664.2464599609375,741.6992797851562,61.39811706542969,104.75089263916016,17.23813819885254,661.7212524414062,749.903076171875,-2.8402316570281982,116.55909729003906,662.496826171875,749.2581787109375,-2.205432176589966,116.52045440673828,9332.091796875,820.0
821.0,822000.0,822.0,8673.5537109375,0.2386511266231537,-5.879467487335205,-663.1000366210938,-0.07622355222702026,3.43656063079834,-2.8154993057250977,1.4059480428695679,0.4289647042751312,1.105759620666504,0.03313157707452774,0.12981732189655304,663.1287841796875,736.8253173828125,-4.3264384269714355,109.16444396972656,20.31195640563965,667.17626953125,743.8104858398438,58.427852630615234,91.32080078125,667.33837890625,742.0535888671875,60.17206954956055,91.2406234741211,,
822.0,823000.0,823.0,8810.3203125,0.2395387589931488,-5.805121898651123,-664.9400634765625,0.01772444136440754,3.3754043579101562,-3.432474374771118,1.4036126136779785,0.4258420467376709,1.1258569955825806,0.03765605390071869,0.1265866458415985,664.98681640625,739.147705078125,59.580772399902344,100.3128433227539,18.824817657470703,664.7716674804688,745.7045288085938,60.37142562866211,107.21501922607422,664.707275390625,744.9508666992188,61.904380798339844,107.15679168701172,,
823.0,824000.0,824.0,8786.6650390625,0.23726294934749603,-5.979537010192871,-663.817138671875,-0.002563666785135865,3.072063446044922,-2.998464822769165,1.410251259803772,0.41807234287261963,0.8341004848480225,0.033170271664857864,0.12544295191764832,663.822021484375,741.754638671875,61.69683074951172,95.90166473388672,17.025577545166016,653.794189453125,742.0325317382812,-5.076711177825928,124.697021484375,653.6830444335938,741.1195678710938,-3.0473554134368896,124.29203796386719,,
824.0,825000.0,825.0,8671.8681640625,0.24291738867759705,-6.167932033538818,-653.1182250976562,-0.0020594701636582613,3.9590845108032227,-3.0243160724639893,1.4334779977798462,0.42777156829833984,1.448328971862793,0.033301129937171936,0.13125048577785492,653.0774536132812,740.7029418945312,-3.686844825744629,122.00360870361328,16.243694305419922,666.5916137695312,743.3068237304688,10.995726585388184,103.00838470458984,665.9395751953125,741.10791015625,22.630741119384766,102.70861053466797,,
825.0,826000.0,826.0,8843.185546875,0.24289515614509583,-6.153811454772949,-667.6240844726562,0.021251514554023743,3.7524867057800293,-3.0564308166503906,1.4447295665740967,0.4272245466709137,0.9815171957015991,0.03504278510808945,0.12815578281879425,667.5867919921875,744.683349609375,-6.355216979980469,94.72179412841797,15.24876594543457,662.6654052734375,743.2843627929688,59.35287857055664,112.27503967285156,662.2603759765625,742.2628784179688,56.53773498535156,112.56077575683594,,
826.0,827000.0,827.0,8964.82421875,0.24419866502285004,-6.091158390045166,-658.5667114257812,-0.06242060661315918,3.2460262775421143,-3.1427199840545654,1.4270673990249634,0.4301067292690277,1.1457074880599976,0.035137154161930084,0.12982220947742462,658.54443359375,739.5827026367188,-7.018589973449707,106.32012176513672,16.859905242919922,667.312255859375,743.6168212890625,59.2547492980957,103.8427734375,667.20703125,742.2208862304688,60.03199768066406,103.71065521240234,,
827.0,828000.0,828.0,8618.033203125,0.24089263379573822,-5.584778308868408,-659.2774658203125,-0.11026307195425034,3.3449888229370117,-3.492781639099121,1.387668490409851,0.4256254732608795,0.8850055932998657,0.03462756425142288,0.12676988542079926,659.37744140625,735.9902954101562,56.511131286621094,115.43184661865234,16.215099334716797,665.2908935546875,741.1434326171875,65.97482299804688,106.17546844482422,665.053955078125,740.8283081054688,67.30496215820312,106.07675170898438,,
828.0,829000.0,829.0,8757.974609375,0.23784251511096954,-5.807408332824707,-662.4486694335938,-0.02093718945980072,3.3770201206207275,-2.8266966342926025,1.4071204662322998,0.42828798294067383,1.1484774351119995,0.03629513457417488,0.1279476433992386,662.4945068359375,733.3713989257812,29.449790954589844,113.16078186035156,15.999861717224121,665.6198120117188,740.3150024414062,32.180335998535156,108.92787170410156,665.2535400390625,740.83837890625,32.439453125,108.90320587158203,,
829.0,830000.0,830.0,8805.1572265625,0.2416590303182602,-6.303977966308594,-669.997802734375,-0.02677781879901886,3.698389768600464,-2.7911229133605957,1.4365793466567993,0.430800199508667,1.1816638708114624,0.032131973654031754,0.13065049052238464,669.9244384765625,738.6654663085938,63.64532470703125,99.1951675415039,32.54895782470703,656.6524047851562,743.794677734375,-9.235013008117676,124.471435546875,656.9735717773438,742.8731079101562,-4.591012001037598,124.16790008544922,,
